"SIZECHECK","size_error","CWE-131"
"SIZECHECK","size_is_strlen","CWE-131"
"SIZEOF_MISMATCH","suspicious_comparison","CWE-398"
"SIZEOF_MISMATCH","suspicious_division","CWE-398"
"SIZEOF_MISMATCH","suspicious_pointer_arithmetic","CWE-398"
"SIZEOF_MISMATCH","suspicious_sizeof","CWE-398"
"SLEEP","sleep","CWE-367"
"STACK_USE","stack_use_local_overflow","CWE-400"
"STACK_USE","stack_use_overflow","CWE-400"
"STRAY_SEMICOLON","stray_semicolon","CWE-398"
"STRING_NULL","string_null","CWE-170"
"STRING_OVERFLOW","fixed_size_dest","CWE-120"
"STRING_OVERFLOW","parameter_as_source","CWE-120"
"STRING_OVERFLOW","string_overflow","CWE-120"
"STRING_SIZE","string_size","CWE-120"
"SWAPPED_ARGUMENTS","swapped_arguments","CWE-683"
"TAINTED_SCALAR","a_loop_bound","CWE-20"
"TAINTED_SCALAR","data_index","CWE-20"
"TAINTED_SCALAR","tainted_data","CWE-20"
"TAINTED_SCALAR","tainted_data_sink_lv_call","CWE-20"
"TAINTED_STRING","tainted_string","CWE-20"
"TOCTOU","toctou","CWE-367"
"UNCAUGHT_EXCEPT","exception_thrown","CWE-248"
"UNCAUGHT_EXCEPT","rethrow","CWE-248"
"UNEXPECTED_CONTROL_FLOW","do_while_false_condition","CWE-398"
"UNICONTROL_WARNING","warning","CWE-94"
"UNINIT_CTOR","member_not_init_in_gen_ctor","CWE-456"
"UNINIT_CTOR","uninit_member","CWE-456"
"UNINIT","uninit_use","CWE-457"
"UNINIT","uninit_use_in_call","CWE-457"
"UNREACHABLE","unreachable","CWE-561"
"UNUSED_VALUE","assigned_pointer","CWE-563"
"UNUSED_VALUE","assigned_value","CWE-563"
"UNUSED_VALUE","returned_pointer","CWE-563"
"UNUSED_VALUE","returned_value","CWE-563"
"USE_AFTER_FREE","closed_arg","CWE-672"
"USE_AFTER_FREE","deref_after_free","CWE-416"
"USE_AFTER_FREE","deref_arg","CWE-416"
"USE_AFTER_FREE","deref_parm_in_call","CWE-416"
"USE_AFTER_FREE","double_close","CWE-416"
"USE_AFTER_FREE","double_free","CWE-416"
"USE_AFTER_FREE","pass_closed_arg","CWE-672"
"USE_AFTER_FREE","pass_freed_arg","CWE-416"
"USE_AFTER_FREE","use_after_free","CWE-416"
"USE_AFTER_FREE","use_closed_file","CWE-672"
"USELESS_CALL","side_effect_free","CWE-252"
"VARARGS","missing_va_end","CWE-237"
"VARARGS","va_arg","CWE-237"
"VOLATILE_ATOMICITY","stale_update","CWE-366"
"WRAPPER_ESCAPE","escape","CWE-825"
"WRAPPER_ESCAPE","use_after_free","CWE-825"
